,brightness
45136,65.48000257
45137,131.6072209
45138,108.3784401
45139,112.6368634
45140,206.7563336
45141,111.947981
45142,117.4390432
45143,104.8211806
45144,115.2224473
45145,116.0069123
45146,137.8776685
45147,113.5313465
45148,161.1997492
45149,82.09815458
45150,130.7282665
45151,0
45152,151.3311793
45153,0
45154,133.9994213
45155,125.6920975
45156,104.538323
45157,114.6859246
45158,0
45159,127.8724601
45160,125.203125
45161,119.1961806
45162,126.4259902
45163,0
45164,113.821052
45165,0
45166,180.8680556
45167,133.0622428
45168,94.42772634
45169,0
45170,134.8808192
45171,115.5544303
45172,121.2373007
45173,95.45717593
45174,105.6143904
45175,200.1554141
45176,0
45177,133.8239133
45178,0
45179,176.5151106
45180,127.7753987
45181,138.2287809
45182,0
45183,116.7061471
45184,162.3640689
45185,0
45186,171.9619342
45187,0
45188,161.4994856
45189,86.43605324
45190,107.8460327
45191,114.842046
45192,108.2123843
45193,0
45194,149.3342335
45195,132.7534401
45196,0
45197,123.7140882
45198,128.4633809
45199,82.72710905
45200,0
45201,137.2221258
45202,70.5240805
45203,139.953768
45204,120.1111433
45205,111.4971386
45206,0
45207,122.1248071
45208,88.22431199
45209,0
45210,159.0299961
45211,0
45212,127.1723573
45213,188.6752508
45214,129.9753408
45215,89.97530864
45216,122.32491
45217,88.35731739
45218,81.78504372
45219,0
45220,121.4535108
45221,178.4734761
45222,104.7493891
45223,130.5170718
45224,136.8596322
45225,168.8412423
45226,176.1611047
45227,130.8786008
45228,136.029546
45229,97.67653678
45230,77.12188143
45231,155.8444895
45232,92.21903935
45233,101.1100502
45234,99.70026363
45235,178.0089699
45236,109.931713
45237,103.6454475
45238,145.0033115
45239,135.6160301
45240,174.1146476
45241,126.7701582
45242,144.709555
45243,134.8012474
45244,180.3677984
45245,132.2296168
45246,0
45247,133.9793596
45248,105.9280478
45249,0
45250,146.5480003
45251,168.2331211
45252,0
45253,0
45254,169.3993699
45255,138.8164866
45256,111.6076067
45257,110.8737783
45258,132.6839956
45259,84.70585777
45260,124.62799
45261,117.524177
45262,143.7218364
45263,129.0779321
45264,98.64072145
45265,102.9183063
45266,55.45354295
45267,0
45268,114.2481353
45269,163.8527199
45270,137.5049833
45271,125.0697016
45272,0
45273,0
45274,146.7997042
45275,82.7729874
45276,103.9335455
45277,102.5581919
45278,128.2044432
45279,123.7299061
45280,0
45281,97.58043981
45282,120.3516911
45283,100.2114519
45284,155.7057292
45285,98.03796939
45286,175.0361047
45287,85.68885031
45288,80.31073174
45289,95.56635802
45290,141.3005401
45291,96.09307485
45292,131.6838027
45293,139.5442065
45294,162.0416024
45295,93.93126286
45296,87.28594393
45297,178.2316101
45298,126.4940201
45299,121.9061535
45300,0
45301,107.8539738
45302,0
45303,102.8420782
45304,139.7483282
45305,155.4900656
45306,163.726241
45307,114.9818351
45308,114.3931006
45309,80.30574846
45310,168.9728331
45311,180.5688336
45312,101.7956533
45313,143.3000579
45314,164.5097415
45315,0
45316,140.0721772
45317,136.6477302
45318,134.8002186
45319,87.33892747
45320,163.7715406
45321,116.5603459
45322,140.8698238
45323,139.8615291
45324,171.3147184
45325,98.14300412
45326,162.9134516
45327,137.8077739
45328,96.921232
45329,102.3173868
45330,0
45331,104.666956
45332,133.3487654
45333,0
45334,0
45335,126.9152521
45336,99.02816358
45337,0
45338,175.5450103
45339,128.5859053
45340,130.4123264
45341,98.4294303
45342,86.07355967
45343,121.6546746
45344,135.5735918
45345,146.3994985
45346,163.4386574
45347,158.5678048
45348,94.15113812
45349,111.4372106
45350,91.96453832
45351,157.6687243
45352,0
45353,122.4039995
45354,131.7431842
45355,105.5133423
45356,81.31356096
45357,97.75842335
45358,112.4903871
45359,75.93804655
45360,89.62548225
45361,128.6686278
45362,112.5628537
45363,142.8837127
45364,98.59108153
45365,136.2614776
45366,0
45367,125.8982446
45368,111.2857832
45369,129.6638374
45370,149.8935507
45371,136.8646798
45372,135.826196
45373,144.7765561
45374,148.8926826
45375,0
45376,80.91467335
45377,149.9437371
45378,157.5614069
45379,109.5947145
45380,119.0851337
45381,168.8822016
45382,142.4804205
45383,102.2881623
45384,76.58391204
45385,112.7888696
45386,82.67701903
45387,0
45388,113.3797904
45389,137.3668017
45390,177.7232832
45391,104.4689108
45392,125.6020769
45393,129.5804398
45394,0
45395,119.6856353
45396,150.2328639
45397,90.30623071
45398,0
45399,136.2131237
45400,91.12647891
45401,113.2925026
45402,0
45403,93.07970036
45404,0
45405,131.8242991
45406,94.89522248
45407,173.6401106
45408,138.1169946
45409,109.2574267
45410,133.3733282
45411,183.5815329
45412,109.1105646
45413,121.4134838
45414,0
45415,159.7131237
45416,192.8711741
45417,124.7902521
45418,118.4692644
45419,0
45420,128.8583462
45421,135.8878922
45422,92.74054784
45423,187.7680363
45424,180.0861626
45425,104.6331662
45426,186.2301955
45427,115.7093943
45428,104.2684542
45429,0
45430,93.30967078
45431,117.2430877
45432,0
45433,116.2374936
45434,108.9223573
45435,146.5816937
45436,142.3527521
45437,102.6807485
45438,161.5569059
45439,0
45440,117.4941808
45441,91.71196631
45442,97.43457433
45443,86.52379115
45444,86.22685185
45445,0
45446,136.2282022
45447,76.06767618
45448,157.4751479
45449,163.7154707
45450,139.5754887
45451,99.59522891
45452,122.2364326
45453,97.66730967
45454,0
45455,145.2778099
45456,139.8172582
45457,167.9828639
45458,118.43451
45459,170.2382973
45460,189.8615291
45461,130.7779707
45462,161.7022569
45463,137.0194187
45464,0
45465,108.7798354
45466,150.8444252
45467,135.4311021
45468,162.8496978
45469,109.0289673
45470,87.44836677
45471,154.9192065
45472,120.5060764
45473,122.1856353
45474,126.5069444
45475,131.0896026
45476,98.8514339
45477,0
45478,105.0270383
45479,80.55558771
45480,123.063786
45481,150.9578189
45482,131.7953639
45483,117.6700746
45484,128.8342014
45485,108.518615
45486,126.1374743
45487,134.3522055
45488,126.1176376
45489,161.5409272
45490,53.97945602
45491,127.3070988
45492,117.1013053
45493,166.9288194
45494,153.004919
45495,119.072563
45496,105.5237912
45497,120.0989583
45498,136.3798225
45499,110.3081276
45500,0
45501,0
45502,170.7167567
45503,66.84989069
45504,0
45505,177.8111497
45506,91.2575553
45507,133.7292631
45508,121.6491127
45509,139.0525977
45510,158.3286716
45511,126.0042117
45512,151.4329668
45513,100.6534529
45514,107.4053819
45515,96.29234182
45516,64.83719136
45517,106.9106224
45518,145.88143
45519,86.73038837
45520,166.546875
45521,198.8539095
45522,127.7859761
45523,89.77626672
45524,115.8765432
45525,142.6086677
45526,100.0746849
45527,126.3952546
45528,119.2834041
45529,93.01269933
45530,143.9451839
45531,140.8082562
45532,125.7244406
45533,132.306295
45534,94.49331276
45535,92.93573174
45536,114.0627572
45537,105.3622364
45538,143.7387153
45539,132.9804205
45540,144.5890239
45541,113.4647955
45542,97.25967721
45543,180.263278
45544,111.3693416
45545,115.8305363
45546,177.3714313
45547,158.3567708
45548,142.8102495
45549,163.105517
45550,75.63120499
45551,82.44222608
45552,149.6657343
45553,0
45554,73.67396476
45555,90.13374486
45556,113.7140561
45557,145.8793081
45558,0
45559,69.56089249
45560,110.8891782
45561,84.79333848
45562,159.6989776
45563,152.6890754
45564,162.3494406
45565,104.354231
45566,142.4786523
45567,105.0267811
45568,172.0067837
45569,166.1587899
45570,165.808224
45571,115.695409
45572,161.0816615
45573,80.21752829
45574,105.3122749
45575,161.5561664
45576,107.6084426
45577,172.5189043
45578,112.7780993
45579,121.7903485
45580,80.46534208
45581,126.4076325
45582,95.19248328
45583,109.6231674
45584,171.4172775
45585,158.5992477
45586,111.903678
45587,124.8626222
45588,0
45589,134.6046489
45590,104.0760674
45591,177.266686
45592,0
45593,120.4689108
45594,94.09101723
45595,158.5923997
45596,122.2654321
45597,102.4187564
45598,103.3217593
45599,0
45600,156.5464249
45601,134.2586806
45602,135.2538259
45603,0
45604,127.9868506
45605,0
45606,121.8016975
45607,175.8379308
45608,95.55221193
45609,145.5196438
45610,86.95894419
45611,102.11558
45612,125.9807099
45613,0
45614,170.3881494
45615,0
45616,136.0477752
45617,85.95460391
45618,158.7166602
45619,116.6177662
45620,97.3829411
45621,88.36844136
45622,86.74340921
45623,128.5436921
45624,118.5786716
45625,75.19171168
45626,149.2881623
45627,97.19653421
45628,126.8153935
45629,134.2141847
45630,172.2970036
45631,160.7682292
45632,152.0439493
45633,170.7033179
45634,0
45635,105.2652713
45636,186.5566487
45637,173.6951517
45638,181.6107575
45639,0
45640,96.3354231
45641,125.9429012
45642,87.32574588
45643,60.58564815
45644,132.1708783
45645,90.83137217
45646,120.6095358
45647,69.28243956
45648,0
45649,0
45650,0
45651,0
45652,0
45653,161.5179398
45654,101.5349794
45655,108.7672325
45656,63.69704861
45657,152.0671939
45658,90.20579347
45659,116.366448
45660,148.0056263
45661,178.574267
45662,119.0826582
45663,81.16322659
45664,0
45665,116.8367091
45666,0
45667,88.50549769
45668,116.6010481
45669,134.355742
45670,141.0929784
45671,114.6170589
45672,160.8113747
45673,117.0015111
45674,69.65094522
45675,153.8069702
45676,164.1945087
45677,147.413741
45678,0
45679,0
45680,136.2985468
45681,103.3887281
45682,90.41750257
45683,138.939847
45684,0
45685,150.0643969
45686,83.48331404
45687,170.8506623
45688,86.25996656
45689,128.6956983
45690,121.895126
45691,132.3703382
45692,0
45693,0
45694,95.72939172
45695,120.4732832
45696,180.6372814
45697,0
45698,124.2059864
45699,151.2534722
45700,103.3699524
45701,81.59551826
45702,0
45703,103.0456854
45704,138.5914673
45705,138.9456662
45706,163.8693094
45707,139.6366062
45708,113.7782279
45709,160.021412
45710,101.9304591
45711,174.4385931
45712,128.3847737
45713,96.93222737
45714,138.9447981
45715,127.9481739
45716,100.6003729
45717,132.9001415
45718,144.688143
45719,81.56446116
45720,96.50980581
45721,0
45722,122.2575231
45723,120.4668853
45724,164.8959941
45725,171.2739198
45726,119.6328768
45727,94.30262989
45728,168.9652778
45729,153.52183
45730,88.47563014
45731,0
45732,99.13641332
45733,115.7251479
45734,136.8181584
45735,91.98090278
45736,148.1694959
45737,78.33947402
45738,96.10654578
45739,115.7138953
45740,116.6468621
45741,128.2196181
45742,164.6427469
45743,74.39801955
45744,99.26964378
45745,125.3441358
45746,109.4547325
45747,129.5600566
45748,128.1083462
45749,83.37805427
45750,100.3360018
45751,0
45752,133.349537
45753,0
45754,0
45755,96.71482767
45756,137.1935121
45757,133.9304591
45758,112.8752894
45759,123.0360082
45760,107.1084105
45761,97.1716178
45762,104.9434799
45763,130.68451
45764,125.818705
45765,103.4189172
45766,128.697338
45767,82.80272634
45768,193.7652713
45769,128.3446502
45770,93.95335005
45771,120.2707047
45772,151.9519997
45773,108.9818994
45774,108.0408951
45775,0
45776,106.7443737
45777,154.8145255
45778,112.0032472
45779,0
45780,85.98382845
45781,0
45782,99.43164866
45783,156.0706983
45784,140.7142811
45785,0
45786,134.2793531
45787,109.0186793
45788,155.7528292
45789,126.6542245
45790,187.1062243
45791,112.4320666
45792,113.267329
45793,141.3978909
45794,119.9502958
45795,159.4870113
45796,156.80009
45797,108.3822981
45798,0
45799,116.0301569
45800,162.4192065
45801,121.2561085
45802,108.703543
45803,73.11011445
45804,0
45805,0
45806,0
45807,114.8350694
45808,0
45809,130.5893776
45810,100.9627701
45811,134.8388632
45812,0
45813,0
45814,143.0925926
45815,145.7030285
45816,113.0500579
45817,168.0650077
45818,123.3477045
45819,80.57619599
45820,111.8355838
45821,124.1681777
45822,134.1223637
45823,90.97524434
45824,74.90522119
45825,135.4035172
45826,137.7058899
45827,156.9956919
45828,0
45829,136.7043467
45830,56.92602238
45831,138.0749743
45832,165.45933
45833,132.7855903
45834,143.1543853
45835,173.9018454
45836,116.9939879
45837,140.0412809
45838,110.425508
45839,0
45840,116.8825553
45841,55.35599923
45842,123.0175219
45843,114.6630337
45844,113.5496399
45845,143.0367798
45846,163.3543596
45847,113.7509967
45848,125.0441744
45849,140.6074138
45850,142.1348701
45851,150.1386317
45852,126.5378086
45853,83.64377572
45854,126.0624678
45855,104.2543724
45856,127.2816358
45857,144.0208655
45858,86.03729424
45859,149.8995949
45860,99.27475566
45861,98.38483796
45862,171.5999871
45863,83.97524434
45864,155.6680813
45865,105.2162101
45866,112.7935957
45867,77.00524048
45868,140.8382845
45869,127.135481
45870,150.1677598
45871,154.8212127
45872,85.09095293
45873,0
45874,137.278035
45875,186.633552
45876,138.8723637
45877,109.1132652
45878,124.2118699
45879,155.6440651
45880,156.3713992
45881,129.0361047
45882,153.236079
45883,141.4799704
45884,99.50810185
45885,101.0300926
45886,110.38741
45887,0
45888,125.0210584
45889,145.7845293
45890,126.9439622
45891,180.6886896
45892,126.8868634
45893,186.4170525
45894,94.80578061
45895,0
45896,21.60850694
45897,107.9885224
45898,102.5941358
45899,136.069991
45900,80.40634645
45901,112.5142747
45902,112.7914095
45903,122.2256623
45904,122.0789931
45905,0
45906,132.1970486
45907,190.1152906
45908,153.3885031
45909,0
45910,99.70122814
45911,133.2473637
45912,125.1135867
45913,0
45914,130.9316487
45915,77.3432999
45916,167.0342078
45917,106.1701389
45918,168.1968879
45919,154.2854295
45920,114.9089828
45921,0
45922,159.5680941
45923,171.0093557
45924,153.2432163
45925,192.0216049
45926,105.8333333
45927,99.37946888
45928,116.4842142
45929,80.38454861
45930,0
45931,127.8930041
45932,100.606385
45933,0
45934,0
45935,135.6955697
45936,135.2620563
45937,93.24498457
45938,0
45939,0
45940,0
45941,111.5397055
45942,116.221322
45943,0
45944,124.5408629
45945,133.3795653
45946,127.0710841
45947,163.3953511
45948,167.7657536
45949,126.9062822
45950,108.7861368
45951,0
45952,0
45953,181.1189879
45954,91.4526106
45955,0
45956,113.8227238
45957,146.4302984
45958,102.2823753
45959,138.5750386
45960,137.1592721
45961,174.5729488
45962,112.103588
45963,144.2762989
45964,0
45965,0
45966,115.9748907
45967,130.7631173
45968,159.9585262
45969,157.7907665
45970,96.2898341
45971,197.389982
45972,116.3273212
45973,124.9151556
45974,0
45975,84.34596836
45976,90.12737912
45977,78.94151878
45978,171.0150141
45979,0
45980,82.2427019
45981,148.4314879
45982,152.911812
45983,180.3604681
45984,99.39162166
45985,98.13310185
45986,113.5646541
45987,176.8982767
45988,143.3699203
45989,118.5340149
45990,89.20659722
45991,149.1942837
45992,89.40210262
45993,179.8808192
45994,137.679784
45995,113.5852623
45996,133.0047582
45997,106.4496849
45998,106.0753279
45999,133.3271926
46000,136.2678755
46001,97.53250386
46002,110.2580376
46003,95.89171811
46004,0
46005,137.2712513
46006,185.7053112
46007,122.3322724
46008,0
46009,97.84124228
46010,166.8230774
46011,163.0171039
46012,115.2433771
46013,114.9938915
46014,93.15451389
46015,139.2028678
46016,106.930652
46017,175.9801312
46018,0
46019,125.4397184
46020,91.06433256
46021,136.7797711
46022,109.7889339
46023,153.74058
46024,154.5867413
46025,95.57658179
46026,0
46027,104.7871978
46028,128.0551055
46029,124.6791088
46030,105.1428112
46031,89.24356996
46032,155.3821695
46033,128.8351659
46034,119.26884
46035,118.5608925
46036,0
46037,111.1827096
46038,103.679591
46039,167.7505466
46040,111.106385
46041,139.8397312
46042,90.85419882
46043,0
46044,155.2591628
46045,0
46046,126.1922582
46047,0
46048,96.12133488
46049,165.6753151
46050,125.5571309
46051,130.2066294
46052,106.8819766
46053,133.4509066
46054,186.5531443
46055,131.361947
46056,152.9185957
46057,111.7654964
46058,129.2878729
46059,135.6057742
46060,134.5217335
46061,165.2051826
46062,64.52890303
46063,126.7502251
46064,133.2455633
46065,125.0596065
46066,86.94431584
46067,0
46068,94.69402649
46069,123.3501157
46070,119.0575489
46071,91.69409079
46072,135.2136703
46073,140.5033115
46074,72.39457948
46075,153.9194637
46076,0
46077,0
46078,157.7921168
46079,89.16071888
46080,142.1493699
46081,141.8932292
46082,94.34882973
46083,107.0771283
46084,37.41078318
46085,120.4804848
46086,140.3739712
46087,154.9220036
46088,87.21878215
46089,134.608089
46090,117.2590342
46091,140.3808835
46092,128.1134581
46093,132.9447659
46094,83.74913194
46095,127.0596708
46096,125.1690136
46097,151.4301698
46098,76.49241255
46099,0
46100,0
46101,142.0388053
46102,215.2033501
46103,100.0831726
46104,122.7415766
46105,120.2820538
46106,156.1674061
46107,116.5602173
46108,170.4128086
46109,161.4225502
46110,122.3307613
46111,113.4097865
46112,139.7827289
46113,80.34461806
46114,144.1566358
46115,127.7246978
46116,140.4471129
46117,133.3889853
46118,0
46119,137.2576839
46120,168.2424126
46121,0
46122,153.9480453
46123,86.78491512
46124,120.3214378
46125,150.7074653
46126,98.9758552
46127,112.8794046
46128,90.5467464
46129,145.8816872
46130,125.9350244
46131,141.042374
46132,123.3777649
46133,92.49842464
46134,197.6739969
46135,157.4699074
46136,62.90602495
46137,117.4350887
46138,101.7784851
46139,108.0470679
46140,77.38271605
46141,0
46142,179.8892425
46143,0
46144,0
46145,120.8997557
46146,123.9748907
46147,119.5241448
46148,87.00639789
46149,91.6791088
46150,105.2471708
46151,122.0159787
46152,150.2616705
46153,0
46154,170.6263182
46155,137.0408629
46156,123.6901363
46157,0
46158,72.60722094
46159,97.00353652
46160,111.8715921
46161,0
46162,112.0097415
46163,89.6716178
46164,108.1441937
46165,106.2377829
46166,135.3249743
46167,0
46168,0
46169,118.76241
46170,181.4651813
46171,96.38445216
46172,112.1422325
46173,115.1194702
46174,119.6134259
46175,0
46176,127.5878344
46177,0
46178,0
46179,169.395544
46180,127.1985275
46181,124.7685507
46182,142.0130851
